"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"39","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Jund",1.33317243489319e-08,-0.501106778819881,1,1,0.000163233632928323
"40","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Nfkbia",9.54367010956554e-08,-1.10179063614022,0.624,0.779,0.0011685269682152
"41","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Rell1",1.17928327245639e-07,-3.0571491966513,0.045,0.257,0.00144391443879561
"42","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Laptm5",2.11172128848365e-07,-0.624243030511692,0.782,0.885,0.00258559154561938
"43","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Nlrp3",2.33689589343685e-07,-1.20485184002731,0.429,0.634,0.00286129533192408
"44","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Junb",2.88209954807663e-07,-0.853052491640749,0.902,0.915,0.00352884268666503
"45","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Plek",4.50580148118906e-07,-0.89645678253825,0.677,0.795,0.00551690333356789
"46","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Tyrobp",4.65200811005882e-07,-0.335276343885524,1,1,0.00569591872995602
"47","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Gata2",4.90962891583766e-07,-0.440266817389878,1,0.997,0.00601134964455164
"48","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Mmp9",6.32910228258248e-07,-0.89758875202817,0.323,0.592,0.00774935283479399
"49","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Tnfaip3",7.50325482221455e-07,-1.33971075632557,0.368,0.559,0.0091869852043195
"50","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Aldh2",9.93398418778446e-07,-0.607671052043429,0.774,0.921,0.0121631702395233
"51","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Arrb2",1.10686216914368e-06,-0.534204786217223,0.835,0.897,0.0135524203989952
"52","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Cfl1",1.14874894093672e-06,-0.595616464750694,0.857,0.943,0.0140652820328291
"53","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Cd52",1.2224614108652e-06,-0.817784126444631,0.556,0.773,0.0149678175146335
"54","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Mmp8",1.24649609801565e-06,-1.0615644871393,0.18,0.438,0.0152620982241036
"55","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Itk",1.37751589410652e-06,-0.871773711468097,0.556,0.716,0.0168663046074402
"56","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn1kovs_bm_wt.csv","Cd69",1.45170345426598e-06,-1.42263685941952,0.241,0.456,0.0177746570940327
