"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1053","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Nrm",2.30065067303729e-06,-0.662562304934599,0.301,0.376,0.0281691668406686
"1054","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Myl4",2.34847815285139e-06,-0.749030546109428,0.2,0.281,0.0287547665035124
"1055","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Pcmt1",2.3628554121542e-06,-0.900936122273004,0.103,0.172,0.0289308016664161
"1056","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Bptf",2.36844666255279e-06,-0.5189187170704,0.289,0.374,0.0289992609362964
"1057","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Retreg1",2.39888090137889e-06,-1.29850946391021,0.037,0.085,0.0293718977564831
"1058","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ube2e3",2.40810191990855e-06,-0.869313764743739,0.102,0.171,0.0294847999073603
"1059","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Irf1",2.41957758127017e-06,-0.832675058130441,0.156,0.231,0.0296253079050719
"1060","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Sec24c",2.43668618253691e-06,-0.656641682979273,0.19,0.272,0.0298347856189819
"1061","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Esyt1",2.46685430577436e-06,-0.474678287931197,0.385,0.462,0.0302041641199013
"1062","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Bin2",2.4743391846704e-06,-0.632119363845204,0.16,0.243,0.0302958089771044
"1063","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ptk2b",2.51823800799826e-06,-0.516950876373138,0.269,0.361,0.0308333061699306
"1064","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Rap1b",2.52201512910923e-06,-0.717960767772646,0.209,0.283,0.0308795532408134
"1065","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","March2",2.53885083858163e-06,-1.28972716639813,0.044,0.095,0.0310856896675935
"1066","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Snu13",2.55586636213322e-06,-0.632119363845204,0.23,0.312,0.0312940277379592
"1067","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Tmod3",2.61505907281793e-06,-0.558870381814566,0.225,0.313,0.0320187832875827
